,model,option,year,odometer,fuel,price,car
1944,아반떼 MD,M16 GDI 럭셔리,10/11식(11년형),119860,가솔린,530,avante
1945,아반떼 (CN7),1.6 인스퍼레이션,21/01식,10346,가솔린,2550,avante
1946,아반떼 HD,1.6 VVT S16 럭셔리,07/01식,69366,가솔린,380,avante
1947,아반떼 AD,1.6 GDI 프리미엄,16/10식(17년형),72525,가솔린,1399,avante
1948,아반떼 AD,1.6 GDI 프리미엄,16/09식(17년형),38237,가솔린,1650,avante
1949,더 뉴 아반떼 AD,1.6 스타일,18/12식(19년형),96098,가솔린,1270,avante
1950,아반떼 AD,1.6 터보 스포츠,17/04식(18년형),74896,가솔린,1300,avante
1951,아반떼 MD,M16 GDI 럭셔리,10/10식(11년형),167704,가솔린,550,avante
1952,더 뉴 아반떼,1.6 GDi 스마트 기본형,14/10식(15년형),75009,가솔린,949,avante
1953,아반떼 MD,M16 GDI 럭셔리,11/11식(12년형),174258,가솔린,320,avante
1954,아반떼 MD,M16 GDI 럭셔리,10/11식(11년형),119860,가솔린,530,avante
1955,아반떼 (CN7),1.6 인스퍼레이션,21/01식,10346,가솔린,2550,avante
1956,아반떼 HD,1.6 VVT S16 럭셔리,07/01식,69366,가솔린,380,avante
1957,아반떼 AD,1.6 GDI 프리미엄,16/10식(17년형),72525,가솔린,1399,avante
1958,아반떼 AD,1.6 GDI 프리미엄,16/09식(17년형),38237,가솔린,1650,avante
1959,더 뉴 아반떼 AD,1.6 스타일,18/12식(19년형),96098,가솔린,1270,avante
1960,아반떼 AD,1.6 터보 스포츠,17/04식(18년형),74896,가솔린,1300,avante
1961,아반떼 하이브리드 (CN7),인스퍼레이션,20/08식(21년형),13900,가솔린+전기,2890,avante
1962,아반떼 AD,1.6 터보 스포츠,16/05식(17년형),90324,가솔린,1090,avante
1963,아반떼 AD,1.6 e-VGT 스마트,18/06식,56933,디젤,1390,avante
1964,더 뉴 아반떼 AD,1.6 스타일,19/01식,45126,가솔린,1610,avante
1965,아반떼 AD,1.6 GDI 밸류 플러스,18/06식,35959,가솔린,1480,avante
1966,아반떼 AD,1.6 GDI 밸류 플러스,17/08식(18년형),30576,가솔린,1400,avante
1967,아반떼 AD,1.6 터보 스포츠 오리지널,17/05식(18년형),98157,가솔린,1250,avante
1968,아반떼 AD,1.6 GDI 밸류 플러스,18/09식,13758,가솔린,1510,avante
1969,아반떼 MD,LPI M16 디럭스,12/01식,245858,LPG(일반인 구입),339,avante
1970,아반떼 (CN7),2.0 N,21/09식(22년형),11139,가솔린,3290,avante
1971,아반떼 MD,M16 GDI 프리미어,10/10식(11년형),33588,가솔린,790,avante
1972,아반떼 MD,M16 GDI 모던,12/10식(13년형),103217,가솔린,690,avante
1973,아반떼 (CN7),2.0 N,21/10식(22년형),6101,가솔린,4190,avante
1974,더 뉴 아반떼 AD,1.6 스타일,18/10식(19년형),42529,가솔린,1499,avante
1975,더 뉴 아반떼,1.6 GDi 모던 기본형,15/04식,35384,가솔린,1130,avante
1976,아반떼 AD,1.6 GDI 밸류 플러스,18/01식,47873,가솔린,1370,avante
1977,더 뉴 아반떼,1.6 GDi 모던 기본형,14/05식,141602,가솔린,749,avante
1978,아반떼 MD,M16 GDI 럭셔리,11/04식,56756,가솔린,549,avante
1979,아반떼 MD,M16 GDI 프리미어,12/03식,124993,가솔린,720,avante
1981,아반떼 MD,M16 GDI 프리미어,12/10식(13년형),92300,가솔린,330,avante
1982,더 뉴 아반떼,1.6 GDi 모던 기본형,14/12식(15년형),27897,가솔린,1010,avante
1983,더 뉴 아반떼 AD,1.6 스마트,19/04식,18000,가솔린,1670,avante
1984,더 뉴 아반떼,1.6 GDi 스마트 기본형,14/10식(15년형),75009,가솔린,949,avante
1985,아반떼 MD,M16 GDI 에비뉴,13/08식(14년형),43858,가솔린,995,avante
1986,아반떼 AD,1.6 GDI 밸류 플러스,17/07식(18년형),27291,가솔린,1299,avante
1987,아반떼 MD,M16 GDI 모던,12/09식(13년형),130841,가솔린,670,avante
1988,아반떼 AD,1.6 GDI 밸류 플러스,17/02식,58136,가솔린,1300,avante
1989,아반떼 AD,1.6 GDI 프리미엄,16/09식(17년형),38237,가솔린,1650,avante
1990,아반떼 HD,1.6 VVT S16 럭셔리 어드밴스팩,10/03식,92762,가솔린,480,avante
1991,더 뉴 아반떼,1.6 LPi 스마트,14/04식,201474,LPG(일반인 구입),530,avante
1992,아반떼 AD,1.6 GDI 밸류 플러스,16/10식(17년형),59491,가솔린,1298,avante
1993,아반떼 AD,1.6 GDI 모던 스페셜,16/08식(17년형),79193,가솔린,1230,avante
1994,아반떼 MD,M16 GDI 에비뉴,13/04식,163583,가솔린,650,avante
1995,아반떼 AD,1.6 GDI 모던 스페셜,16/01식,58135,가솔린,879,avante
1996,더 뉴 아반떼,1.6 VGT 모던 기본형,14/04식,128844,디젤,579,avante
1997,아반떼 MD,M16 GDI 탑,12/01식,100000,가솔린,320,avante
1998,아반떼 MD,M16 GDI 럭셔리,12/06식,80400,가솔린,680,avante
1999,아반떼 AD,1.6 LPI 스마트(렌터카),16/04식,67894,LPG(일반인 구입),1280,avante
2000,아반떼 MD,M16 GDI 탑,11/07식(12년형),135502,가솔린,460,avante
2001,아반떼 AD,1.6 GDI 모던 스페셜,16/01식,58135,가솔린,879,avante
2002,더 뉴 아반떼,1.6 VGT 모던 기본형,14/04식,128844,디젤,579,avante
2003,아반떼 MD,M16 GDI 탑,12/01식,100000,가솔린,320,avante
2004,아반떼 MD,M16 GDI 럭셔리,12/06식,80400,가솔린,680,avante
2005,아반떼 AD,1.6 LPI 스마트(렌터카),16/04식,67894,LPG(일반인 구입),1280,avante
2006,아반떼 MD,M16 GDI 탑,11/07식(12년형),135502,가솔린,460,avante
2007,아반떼 AD,1.6 터보 스포츠,17/04식(18년형),74896,가솔린,1300,avante
2008,더 뉴 아반떼,1.6 GDi 스마트 기본형,13/10식(14년형),99262,가솔린,680,avante
2009,아반떼 AD,1.6 GDI 밸류 플러스,17/08식(18년형),55128,가솔린,1365,avante
2010,아반떼 AD,1.6 LPI 스마트(렌터카),17/06식(18년형),179826,LPG(일반인 구입),959,avante
2011,아반떼 AD,1.6 e-VGT 스마트,16/06식,119862,디젤,680,avante
2012,아반떼 (CN7),1.6 모던,22/03식,3200,가솔린,2160,avante
2013,아반떼 AD,1.6 GDI 스타일,15/12식(16년형),91483,가솔린,800,avante
2014,아반떼 쿠페,2.0 GDi 스마트,13/09식(14년형),104998,가솔린,599,avante
2015,아반떼 AD,1.6 e-VGT 스마트,18/06식,56933,디젤,1390,avante
2016,아반떼 AD,1.6 GDI 밸류 플러스,17/01식,44488,가솔린,1430,avante
2017,더 뉴 아반떼,1.6 VGT 스마트 기본형,14/04식,179948,디젤,470,avante
2018,아반떼 MD,M16 GDI 럭셔리,12/04식,44232,가솔린,730,avante
2019,아반떼 AD,1.6 GDI 스마트,17/09식(18년형),86383,가솔린,1190,avante
2020,아반떼 하이브리드 (CN7),인스퍼레이션,20/08식(21년형),13900,가솔린+전기,2890,avante
2021,아반떼 AD,1.6 터보 스포츠,16/05식(17년형),90324,가솔린,1090,avante
2022,아반떼 (CN7),2.0 N,21/12식(22년형),9396,가솔린,3999,avante
2023,아반떼 HD,1.6 VVT E16 디럭스,09/07식,25335,가솔린,489,avante
2024,더 뉴 아반떼 AD,1.6 스마트,19/09식(20년형),40778,가솔린,1670,avante
2025,더 뉴 아반떼 AD,1.6 스타일,19/01식,45126,가솔린,1610,avante
2026,더 뉴 아반떼,1.6 GDi 모던 기본형,14/03식,79874,가솔린,880,avante
2027,아반떼 AD,1.6 GDI 밸류 플러스,18/06식,35959,가솔린,1480,avante
2028,더 뉴 아반떼,1.6 GDi 모던 기본형,15/04식(16년형),47110,가솔린,1180,avante
2029,아반떼 HD,1.6 VVT S16 프리미어,07/06식,137367,가솔린,390,avante
2030,아반떼 AD,1.6 GDI 밸류 플러스,17/08식(18년형),30576,가솔린,1400,avante
2031,아반떼 AD,1.6 GDI 밸류 플러스,16/11식(17년형),48297,가솔린,1350,avante
2032,더 뉴 아반떼,1.6 GDi 스마트 기본형,14/04식(15년형),68127,가솔린,829,avante
2033,아반떼 MD,M16 GDI 프리미어,11/10식(12년형),156268,가솔린,480,avante
2034,아반떼 AD,1.6 GDI 밸류 플러스,17/02식,58136,가솔린,1300,avante
2035,아반떼 AD,1.6 터보 스포츠,17/09식(18년형),51933,가솔린,1500,avante
2036,아반떼 AD,1.6 GDI 밸류 플러스,18/02식,37844,가솔린,1430,avante
2037,더 뉴 아반떼 AD,1.6 스타일,18/11식(19년형),102831,가솔린,1149,avante
2038,아반떼 MD,M16 GDI 디럭스,10/09식(11년형),107032,가솔린,520,avante
2039,아반떼 AD,1.6 GDI 밸류 플러스,16/10식(17년형),59491,가솔린,1298,avante
2041,아반떼 MD,M16 GDI 프리미어,12/07식,139581,가솔린,650,avante
2042,아반떼 AD,1.6 GDI 모던 스페셜,15/12식(16년형),61483,가솔린,1300,avante
2043,아반떼 MD,M16 GDI 럭셔리,12/04식,90344,가솔린,720,avante
2044,더 뉴 아반떼,1.6 GDi 스타일,14/12식(15년형),84092,가솔린,690,avante
2045,아반떼 AD,1.6 LPI 스마트(렌터카),18/06식,104018,LPG(일반인 구입),1099,avante
2046,아반떼 AD,1.6 GDI 밸류 플러스,16/11식(17년형),48297,가솔린,1350,avante
2047,아반떼 AD,1.6 GDI 모던 스페셜,16/01식,53953,가솔린,1290,avante
2048,아반떼 AD,1.6 GDI 스마트,16/07식(17년형),33324,가솔린,1340,avante
2049,아반떼 AD,1.6 e-VGT 스마트,15/12식(16년형),103255,디젤,990,avante
2050,아반떼 MD,M16 GDI 럭셔리,12/02식,88927,가솔린,510,avante
2051,더 뉴 아반떼,1.6 GDi 스마트 기본형,14/04식(15년형),68127,가솔린,829,avante
2052,더 뉴 아반떼,1.6 GDi 모던 기본형,15/06식(16년형),88347,가솔린,1029,avante
2053,아반떼 (CN7),1.6 인스퍼레이션,20/06식(21년형),4797,가솔린,2600,avante
2054,아반떼 AD,1.6 e-VGT 스마트,15/11식(16년형),124596,디젤,980,avante
2055,아반떼 AD,1.6 LPI 스타일(렌터카),17/04식(18년형),112417,LPG(일반인 구입),949,avante
2056,아반떼 (CN7),1.6 인스퍼레이션,21/02식,10510,가솔린,2450,avante
2057,아반떼 AD,1.6 GDI 밸류 플러스,18/06식,44722,가솔린,1390,avante
2059,아반떼 AD,1.6 GDI 스마트,16/01식,75875,가솔린,1150,avante
2060,아반떼 AD,1.6 터보 스포츠,16/07식(17년형),75052,가솔린,1080,avante
2061,더 뉴 아반떼 AD,1.6 스마트 초이스,19/10식(20년형),39882,가솔린,1530,avante
2062,아반떼 AD,1.6 LPI 스타일(렌터카),17/04식(18년형),239351,LPG(일반인 구입),590,avante
2063,아반떼 AD,1.6 GDI 스마트 스페셜,16/03식,59362,가솔린,690,avante
2064,아반떼 HD,1.6 VVT S16 럭셔리,07/03식,121280,가솔린,310,avante
2065,더 뉴 아반떼 AD,1.6 스마트,18/10식(19년형),31250,가솔린,1579,avante
2066,아반떼 (CN7),1.6 인스퍼레이션,20/09식(21년형),23882,가솔린,2350,avante
2067,아반떼 AD,1.6 GDI 모던 스페셜,16/01식,53953,가솔린,1290,avante
2068,아반떼 AD,1.6 LPI 스마트(렌터카),17/04식(18년형),124357,LPG(일반인 구입),880,avante
2069,아반떼 AD,1.6 GDI 밸류 플러스,18/07식,80316,가솔린,1370,avante
2070,더 뉴 아반떼,1.6 LPi 스마트,14/03식,190962,LPG(일반인 구입),470,avante
2071,아반떼 AD,1.6 GDI 밸류 플러스,18/08식,15714,가솔린,1530,avante
2072,아반떼 AD,1.6 GDI 밸류 플러스,18/06식,44722,가솔린,1390,avante
2073,아반떼 (CN7),1.6 인스퍼레이션,20/06식(21년형),4797,가솔린,2600,avante
2074,아반떼 AD,1.6 GDI 모던,16/06식(17년형),75036,가솔린,1150,avante
2075,더 뉴 아반떼 AD,1.6 프리미엄,19/02식,31370,가솔린,1699,avante
2076,아반떼 MD,M16 GDI 럭셔리,12/04식,30614,가솔린,739,avante
2077,아반떼 AD,1.6 터보 스포츠,17/06식(18년형),93973,가솔린,1290,avante
2078,아반떼 AD,1.6 GDI 스마트,16/02식,54000,가솔린,690,avante
2079,더 뉴 아반떼,1.6 GDi 모던 기본형,15/02식,99495,가솔린,999,avante
2080,아반떼 MD,M16 GDI 탑,10/09식(11년형),168363,가솔린,550,avante
2081,아반떼 MD,M16 GDI 프리미어,11/01식,40207,가솔린,670,avante
2082,아반떼 MD,M16 GDI 에비뉴,13/02식,146004,가솔린,649,avante
2083,아반떼 AD,1.6 터보 스포츠,17/04식(18년형),115176,가솔린,1050,avante
2084,아반떼 하이브리드 (CN7),스마트,21/06식,13178,가솔린+전기,2429,avante
2085,아반떼 AD,1.6 e-VGT 스마트,16/01식,117000,디젤,860,avante
2086,아반떼 AD,1.6 GDI 모던,16/08식(17년형),48109,가솔린,1420,avante
2087,아반떼 AD,1.6 LPI 스타일(렌터카),17/09식(18년형),127870,LPG(일반인 구입),830,avante
2088,더 뉴 아반떼,1.6 GDi 모던 기본형,14/07식,91527,가솔린,930,avante
2089,아반떼 (CN7),1.6 터보 N Line 인스퍼레이션,20/08식(21년형),3941,가솔린,2660,avante
2090,더 뉴 아반떼 AD,1.6 스마트 초이스,20/02식,97290,가솔린,1450,avante
2091,더 뉴 아반떼 AD,1.6 스마트,18/10식(19년형),31250,가솔린,1579,avante
2092,더 뉴 아반떼 AD,1.6 스마트,18/10식(19년형),113497,가솔린,1270,avante
2093,더 뉴 아반떼 AD,1.6 스마트,19/01식,64151,가솔린,1449,avante
2094,아반떼 AD,1.6 터보 스포츠 오리지널,17/09식(18년형),90243,가솔린,1070,avante
2095,더 뉴 아반떼 AD,1.6 스마트,19/03식,78276,가솔린,1390,avante
2096,아반떼 AD,1.6 e-VGT 스마트 스페셜,16/02식,104502,디젤,1030,avante
2097,아반떼 AD,1.6 e-VGT 스마트,15/10식(16년형),108804,디젤,760,avante
2098,아반떼 HD,1.6 VVT S16 프리미어,08/01식,168833,가솔린,349,avante
2099,아반떼 AD,1.6 GDI 스마트,16/02식,41534,가솔린,1099,avante
2100,아반떼 MD,M16 GDI 에비뉴,13/03식,62479,가솔린,880,avante
2101,아반떼 하이브리드 (CN7),스마트,21/05식,15900,가솔린+전기,1075,avante
2102,더 뉴 아반떼,1.6 GDi 스타일,15/05식,85123,가솔린,540,avante
2103,아반떼 AD,1.6 GDI 밸류 플러스,17/10식(18년형),60124,가솔린,1360,avante
2104,아반떼 AD,1.6 GDI 모던,17/04식(18년형),46379,가솔린,1450,avante
2105,아반떼 AD,1.6 LPI 스타일(렌터카),18/08식,62104,LPG(일반인 구입),1150,avante
2106,더 뉴 아반떼 AD,1.6 스마트,19/05식(20년형),54387,가솔린,1480,avante
2108,아반떼 AD,1.6 GDI 밸류 플러스,18/08식,15714,가솔린,1530,avante
2109,아반떼 MD,M16 GDI 럭셔리,11/11식(12년형),69168,가솔린,720,avante
2110,아반떼 MD,M16 GDI 블루세이버,11/12식(12년형),96042,가솔린,630,avante
2111,아반떼 MD,M16 GDI 블루세이버,11/06식(12년형),95577,가솔린,590,avante
2112,아반떼 (CN7),1.6 인스퍼레이션,21/12식(22년형),9218,가솔린,2580,avante
2113,아반떼 AD,1.6 GDI 모던,16/08식(17년형),48109,가솔린,1420,avante
2114,더 뉴 아반떼,1.6 GDi 스마트 기본형,14/08식(15년형),82906,가솔린,840,avante
2115,아반떼 AD,1.6 GDI 스마트,15/10식(16년형),79481,가솔린,890,avante
2116,아반떼 MD,M16 GDI 스마트,12/12식(13년형),183555,가솔린,490,avante
2117,아반떼 AD,1.6 GDI 밸류 플러스,17/02식,42241,가솔린,1320,avante
2118,아반떼 (CN7),1.6 인스퍼레이션,21/09식,2985,가솔린,2350,avante
2119,아반떼 (CN7),1.6 모던,20/07식(21년형),27615,가솔린,1940,avante
2120,아반떼 HD,1.6 VVT S16 프리미어,09/04식,93116,가솔린,390,avante
2121,아반떼 MD,M16 GDI 프리미어,12/06식,152134,가솔린,530,avante
2122,아반떼 AD,1.6 LPI 스타일(렌터카),18/08식,117939,LPG(일반인 구입),899,avante
2123,아반떼 MD,M16 GDI 탑,12/07식,103974,가솔린,735,avante
2124,더 뉴 아반떼 AD,1.6 스마트,20/03식,26139,가솔린,1680,avante
2125,아반떼 AD,1.6 GDI 밸류 플러스,17/10식(18년형),60124,가솔린,1360,avante
2126,더 뉴 아반떼 AD,1.6 스마트,19/01식,64151,가솔린,1449,avante
2127,아반떼 AD,1.6 GDI 밸류 플러스,18/09식,45101,가솔린,1399,avante
2128,아반떼 AD,1.6 GDI 밸류 플러스,17/01식,31914,가솔린,1370,avante
2129,아반떼 MD,M16 GDI 럭셔리,11/10식(12년형),34031,가솔린,560,avante
2130,더 뉴 아반떼 AD,1.6 스마트,19/01식,38510,가솔린,1680,avante
2131,아반떼 AD,1.6 GDI 스마트,15/10식(16년형),31257,가솔린,1350,avante
2132,아반떼 AD,1.6 GDI 밸류 플러스,16/12식(17년형),59376,가솔린,1140,avante
2133,아반떼 AD,1.6 GDI 모던 스페셜,16/07식,75427,가솔린,1200,avante
2134,더 뉴 아반떼,1.6 GDi 모던 기본형,14/01식,99800,가솔린,860,avante
2135,아반떼 MD,M16 GDI 프리미어,11/09식(12년형),85694,가솔린,670,avante
2136,아반떼 AD,1.6 e-VGT 스마트,17/08식(18년형),63132,디젤,1200,avante
2137,아반떼 AD,1.6 GDI 모던,15/10식(16년형),62795,가솔린,1350,avante
2138,아반떼 AD,1.6 LPI 스마트(렌터카),17/09식(18년형),161328,LPG(일반인 구입),845,avante
2139,아반떼 MD,M16 GDI 럭셔리,11/11식(12년형),83622,가솔린,650,avante
2140,더 뉴 아반떼,1.6 GDi 모던 기본형,15/02식,96116,가솔린,899,avante
2141,아반떼 AD,1.6 GDI 밸류 플러스,17/04식(18년형),38990,가솔린,1450,avante
2142,아반떼 MD,M16 GDI 럭셔리,12/03식,148000,가솔린,470,avante
2143,더 뉴 아반떼 AD,1.6 디젤 스마트,18/12식(19년형),121622,디젤,1250,avante
2144,아반떼 (CN7),2.0 N,21/09식,13033,가솔린,3570,avante
2145,아반떼 AD,1.6 GDI 모던,15/12식(16년형),20406,가솔린,1550,avante
2146,아반떼 (CN7),2.0 N,21/09식(22년형),7826,가솔린,4250,avante
2147,더 뉴 아반떼 AD,1.6 스마트,18/10식(19년형),54136,가솔린,1420,avante
2148,아반떼 AD,1.6 e-VGT 스마트,18/02식,93118,디젤,1250,avante
2149,아반떼 AD,1.6 GDI 스마트,16/01식,49286,가솔린,1390,avante
2150,아반떼 AD,1.6 GDI 밸류 플러스,17/05식(18년형),81967,가솔린,1260,avante
2151,아반떼 (CN7),1.6 모던,20/05식(21년형),33626,가솔린,2020,avante
2152,더 뉴 아반떼,1.6 GDi 스마트 기본형,14/08식(15년형),49248,가솔린,930,avante
2153,아반떼 MD,M16 GDI 탑,11/08식(12년형),120915,가솔린,650,avante
2154,아반떼 AD,1.6 GDI 밸류 플러스,17/01식,31914,가솔린,1370,avante
2155,더 뉴 아반떼,1.6 GDi 모던 기본형,13/11식(14년형),148153,가솔린,700,avante
2156,아반떼 (CN7),1.6 모던,21/05식,14000,가솔린,1610,avante
2157,아반떼 AD,1.6 GDI 밸류 플러스,18/09식,45101,가솔린,1399,avante
2158,더 뉴 아반떼 AD,1.6 스마트 초이스,20/02식,39120,가솔린,1599,avante
2159,더 뉴 아반떼,1.6 GDi 스타일,14/12식(15년형),66424,가솔린,740,avante
2160,더 뉴 아반떼 AD,1.6 스마트,20/03식,26139,가솔린,1680,avante
2161,아반떼 MD,M16 GDI 프리미어,12/01식,148977,가솔린,630,avante
2162,아반떼 MD,M16 GDI 탑,11/07식(12년형),88292,가솔린,796,avante
2163,더 뉴 아반떼,1.6 VGT 모던 기본형,14/12식(15년형),209889,디젤,599,avante
2164,아반떼 AD,1.6 GDI 스마트,16/08식(17년형),30412,가솔린,1299,avante
2165,아반떼 AD,1.6 GDI 스마트,17/11식(18년형),80794,가솔린,1150,avante
2166,아반떼 MD,M16 GDI 스타일,12/10식(13년형),130313,가솔린,600,avante
2167,더 뉴 아반떼 AD,1.6 스마트,19/01식,38510,가솔린,1680,avante
2168,아반떼 HD,1.6 VVT S16 럭셔리 어드밴스팩,09/12식(10년형),63582,가솔린,470,avante
2169,아반떼 MD,M16 GDI 프리미어,11/01식,132353,가솔린,600,avante
2170,아반떼 AD,1.6 GDI 모던,15/10식(16년형),62795,가솔린,1350,avante
2171,아반떼 (CN7),1.6 인스퍼레이션,21/09식,2985,가솔린,2350,avante
2172,아반떼 AD,1.6 터보 스포츠,16/06식(17년형),66784,가솔린,1199,avante
2173,아반떼 (CN7),1.6 인스퍼레이션,21/05식,13758,가솔린,2520,avante
2174,아반떼 (CN7),2.0 N,21/09식,13033,가솔린,3570,avante
2175,아반떼 AD,1.6 GDI 모던,15/12식(16년형),20406,가솔린,1550,avante
2177,아반떼 AD,1.6 e-VGT 스마트 스페셜,16/01식,111049,디젤,789,avante
2178,아반떼 AD,1.6 GDI 밸류 플러스,17/12식(18년형),68356,가솔린,1450,avante
2179,아반떼 AD,1.6 GDI 모던 스페셜,16/02식,32809,가솔린,1430,avante
2180,더 뉴 아반떼 AD,1.6 스타일,19/02식,103727,가솔린,1199,avante
2181,더 뉴 아반떼 AD,1.6 스마트,18/10식(19년형),54136,가솔린,1420,avante
2182,아반떼 AD,1.6 e-VGT 스마트,18/02식,93118,디젤,1250,avante
2183,아반떼 AD,1.6 GDI 밸류 플러스,18/06식,41964,가솔린,1370,avante
2184,아반떼 AD,1.6 GDI 밸류 플러스,17/09식(18년형),107889,가솔린,1170,avante
2185,아반떼 AD,1.6 GDI 스마트,16/01식,49286,가솔린,1390,avante
2186,아반떼 MD,M16 GDI 스마트,12/10식(13년형),180595,가솔린,490,avante
