,model,option,year,odometer,fuel,price,car
4900,쏘나타 뉴 라이즈,LPI 스타일,17/04식(18년형),97018,LPG(일반인 구입),1330,sonata
4901,YF 쏘나타,LPI 럭셔리,12/03식,148188,LPG(일반인 구입),530,sonata
4902,쏘나타 (DN8),2.0 프리미엄 패밀리,19/07식(20년형),31975,가솔린,2350,sonata
4903,NF 쏘나타 트랜스폼,LPG N20 디럭스,09/03식,140968,LPG(일반인 구입),320,sonata
4904,YF 쏘나타,F20 터보 GDI 최고급형,12/06식,172606,가솔린,520,sonata
4905,LF 쏘나타,2.0 스마트,14/04식(15년형),112000,가솔린,1180,sonata
4906,쏘나타 (DN8),2.0 LPG 인스퍼레이션,19/05식(20년형),36006,LPG(일반인 구입),2590,sonata
4907,쏘나타 뉴 라이즈,LPI 택시형 스타일,21/02식,84394,LPG(일반인 구입),1310,sonata
4908,쏘나타 뉴 라이즈,1.7 디젤 모던,17/04식(18년형),49566,디젤,1740,sonata
4909,LF 쏘나타,2.0 스타일,17/02식,99264,가솔린,1270,sonata
4910,쏘나타 뉴 라이즈,2.0 스타일,17/07식(18년형),47374,가솔린,1539,sonata
4911,LF 쏘나타,2.0 프리미엄,14/09식(15년형),163495,가솔린,920,sonata
4912,쏘나타 (DN8),2.0 LPG(렌터카용) 스타일,20/06식(21년형),54323,LPG(일반인 구입),1770,sonata
4913,쏘나타 더 브릴리언트,LPI 프리미엄,13/08식(14년형),141107,LPG(일반인 구입),799,sonata
4914,NF 쏘나타 트랜스폼,LPG N20 럭셔리,08/10식(09년형),190852,LPG(일반인 구입),330,sonata
4915,쏘나타 뉴 라이즈,2.0 스마트,17/12식(18년형),122044,가솔린,1240,sonata
4916,쏘나타 뉴 라이즈,LPI 택시형 스타일,17/11식(18년형),253435,LPG(일반인 구입),910,sonata
4918,LF 쏘나타,2.0 스마트,15/05식,82646,가솔린,1350,sonata
4919,YF 쏘나타,LPI 럭셔리,11/09식(12년형),129932,LPG(일반인 구입),470,sonata
4920,YF 쏘나타,Y20 탑 최고급형,10/11식(11년형),167000,가솔린,570,sonata
4921,YF 쏘나타,LPI 럭셔리,11/01식,250403,LPG(일반인 구입),330,sonata
4922,쏘나타 뉴 라이즈,2.0 스마트 초이스,18/10식(19년형),46733,가솔린,1900,sonata
4923,NF 쏘나타 트랜스폼,N20 프리미어 블랙 최고급형,08/12식(09년형),97715,가솔린,380,sonata
4924,쏘나타 뉴 라이즈,2.0 스마트 초이스,18/10식(19년형),46733,가솔린,1900,sonata
4925,LF 쏘나타,LPI 스마트,15/07식,186000,LPG(일반인 구입),690,sonata
4926,쏘나타 뉴 라이즈,2.0 모던,18/03식,66858,가솔린,1650,sonata
4927,LF 쏘나타,2.0 스마트,16/12식(17년형),90432,가솔린,1260,sonata
4928,NF 쏘나타 트랜스폼,N20 엘레강스 스페셜 고급형,09/10식(10년형),43506,가솔린,490,sonata
4929,YF 쏘나타,Y20 프라임 블랙,11/03식,182750,가솔린,470,sonata
4930,YF 쏘나타,Y20 프라임 최고급형,09/09식(10년형),236607,가솔린,330,sonata
4931,LF 쏘나타,2.0 스마트,14/12식(15년형),136000,가솔린,990,sonata
4932,LF 쏘나타,LPI 프리미엄 스페셜,14/06식(15년형),107796,LPG(일반인 구입),1230,sonata
4933,LF 쏘나타,LPI 프리미엄 스페셜,14/06식(15년형),107796,LPG(일반인 구입),1230,sonata
4934,쏘나타 (DN8),1.6 터보 인스퍼레이션,19/10식(20년형),49738,가솔린,2749,sonata
4935,YF 쏘나타,CVVL 럭셔리,12/06식,59133,가솔린,9999,sonata
4936,쏘나타 뉴 라이즈,LPI 모던,18/03식,91607,LPG(일반인 구입),1450,sonata
4937,쏘나타 더 브릴리언트,CVVL 모던,13/05식,162558,가솔린,590,sonata
4938,쏘나타 뉴 라이즈,2.0 스마트,17/04식(18년형),127049,가솔린,1290,sonata
4939,쏘나타 뉴 라이즈,LPI 스타일,18/02식,123626,LPG(일반인 구입),1290,sonata
4940,쏘나타 뉴 라이즈,LPI 스타일,18/01식,109422,LPG(일반인 구입),1290,sonata
4941,쏘나타 뉴 라이즈,LPI 스타일,17/11식(18년형),81490,LPG(일반인 구입),1390,sonata
4942,쏘나타 뉴 라이즈,LPI 스타일,18/01식,109422,LPG(일반인 구입),1290,sonata
4943,쏘나타 뉴 라이즈,LPI 스타일,18/02식,123626,LPG(일반인 구입),1290,sonata
4944,쏘나타 뉴 라이즈,LPI 스타일,17/11식(18년형),81490,LPG(일반인 구입),1390,sonata
4945,쏘나타 뉴 라이즈,LPI 스타일,17/11식(18년형),81477,LPG(일반인 구입),1500,sonata
4946,쏘나타 뉴 라이즈,LPI 스타일,18/06식(19년형),81623,LPG(일반인 구입),1450,sonata
4947,쏘나타 뉴 라이즈,LPI 스타일,18/01식,109404,LPG(일반인 구입),1350,sonata
4948,쏘나타 뉴 라이즈,2.0 스마트,17/09식(18년형),104000,가솔린,1380,sonata
4949,쏘나타 뉴 라이즈,LPI 모던,18/05식(19년형),136092,LPG(일반인 구입),1320,sonata
4950,YF 쏘나타,Y20 그랜드,11/10식(12년형),180854,가솔린,390,sonata
4951,YF 쏘나타,LPI 럭셔리,12/03식,148188,LPG(일반인 구입),530,sonata
4952,쏘나타 (DN8),2.0 프리미엄 패밀리,19/07식(20년형),31975,가솔린,2350,sonata
4953,NF 쏘나타 트랜스폼,LPG N20 디럭스,09/03식,140968,LPG(일반인 구입),320,sonata
4954,YF 쏘나타,F20 터보 GDI 최고급형,12/06식,172606,가솔린,520,sonata
4955,LF 쏘나타,2.0 스마트,14/04식(15년형),112000,가솔린,1180,sonata
4956,쏘나타 (DN8),2.0 LPG 인스퍼레이션,19/05식(20년형),36006,LPG(일반인 구입),2590,sonata
4957,쏘나타 뉴 라이즈,LPI 택시형 스타일,21/02식,84394,LPG(일반인 구입),1310,sonata
4958,쏘나타 뉴 라이즈,1.7 디젤 모던,17/04식(18년형),49566,디젤,1740,sonata
4959,LF 쏘나타,2.0 스타일,17/02식,99264,가솔린,1270,sonata
4960,쏘나타 뉴 라이즈,2.0 스타일,17/07식(18년형),47374,가솔린,1539,sonata
4961,LF 쏘나타,2.0 프리미엄,14/09식(15년형),163495,가솔린,920,sonata
4962,쏘나타 (DN8),2.0 LPG(렌터카용) 스타일,20/06식(21년형),54323,LPG(일반인 구입),1770,sonata
4963,쏘나타 더 브릴리언트,LPI 프리미엄,13/08식(14년형),141107,LPG(일반인 구입),799,sonata
4964,NF 쏘나타 트랜스폼,LPG N20 럭셔리,08/10식(09년형),190852,LPG(일반인 구입),330,sonata
4965,쏘나타 뉴 라이즈,2.0 스마트,17/12식(18년형),122044,가솔린,1240,sonata
4966,쏘나타 뉴 라이즈,LPI 택시형 스타일,17/11식(18년형),253435,LPG(일반인 구입),910,sonata
4968,LF 쏘나타,2.0 스마트,15/05식,82646,가솔린,1350,sonata
4969,YF 쏘나타,LPI 럭셔리,11/09식(12년형),129932,LPG(일반인 구입),470,sonata
4970,YF 쏘나타,Y20 탑 최고급형,10/11식(11년형),167000,가솔린,570,sonata
4971,YF 쏘나타,LPI 럭셔리,11/01식,250403,LPG(일반인 구입),330,sonata
4972,쏘나타 뉴 라이즈,2.0 스마트 초이스,18/10식(19년형),46733,가솔린,1900,sonata
4973,NF 쏘나타 트랜스폼,N20 프리미어 블랙 최고급형,08/12식(09년형),97715,가솔린,380,sonata
4974,쏘나타 뉴 라이즈,2.0 스마트 초이스,18/10식(19년형),46733,가솔린,1900,sonata
4975,LF 쏘나타,LPI 스마트,15/07식,186000,LPG(일반인 구입),690,sonata
4976,쏘나타 뉴 라이즈,2.0 모던,18/03식,66858,가솔린,1650,sonata
4977,LF 쏘나타,2.0 스마트,16/12식(17년형),90432,가솔린,1260,sonata
4978,NF 쏘나타 트랜스폼,N20 엘레강스 스페셜 고급형,09/10식(10년형),43506,가솔린,490,sonata
4979,YF 쏘나타,Y20 프라임 블랙,11/03식,182750,가솔린,470,sonata
4980,YF 쏘나타,Y20 프라임 최고급형,09/09식(10년형),236607,가솔린,330,sonata
4981,LF 쏘나타,2.0 스마트,14/12식(15년형),136000,가솔린,990,sonata
4982,LF 쏘나타,LPI 프리미엄 스페셜,14/06식(15년형),107796,LPG(일반인 구입),1230,sonata
4983,LF 쏘나타,LPI 프리미엄 스페셜,14/06식(15년형),107796,LPG(일반인 구입),1230,sonata
4984,쏘나타 (DN8),1.6 터보 인스퍼레이션,19/10식(20년형),49738,가솔린,2749,sonata
4985,YF 쏘나타,CVVL 럭셔리,12/06식,59133,가솔린,9999,sonata
4986,쏘나타 뉴 라이즈,LPI 모던,18/03식,91607,LPG(일반인 구입),1450,sonata
4987,쏘나타 더 브릴리언트,CVVL 모던,13/05식,162558,가솔린,590,sonata
4988,쏘나타 뉴 라이즈,2.0 스마트,17/04식(18년형),127049,가솔린,1290,sonata
4989,쏘나타 뉴 라이즈,LPI 스타일,18/02식,123626,LPG(일반인 구입),1290,sonata
4990,쏘나타 뉴 라이즈,LPI 스타일,18/01식,109422,LPG(일반인 구입),1290,sonata
4991,쏘나타 뉴 라이즈,LPI 스타일,17/11식(18년형),81490,LPG(일반인 구입),1390,sonata
4992,쏘나타 뉴 라이즈,LPI 스타일,18/01식,109422,LPG(일반인 구입),1290,sonata
4993,쏘나타 뉴 라이즈,LPI 스타일,18/02식,123626,LPG(일반인 구입),1290,sonata
4994,쏘나타 뉴 라이즈,LPI 스타일,17/11식(18년형),81490,LPG(일반인 구입),1390,sonata
4995,쏘나타 뉴 라이즈,LPI 스타일,17/11식(18년형),81477,LPG(일반인 구입),1500,sonata
4996,쏘나타 뉴 라이즈,LPI 스타일,18/06식(19년형),81623,LPG(일반인 구입),1450,sonata
4997,쏘나타 뉴 라이즈,LPI 스타일,18/01식,109404,LPG(일반인 구입),1350,sonata
4998,쏘나타 뉴 라이즈,2.0 스마트,17/09식(18년형),104000,가솔린,1380,sonata
4999,쏘나타 뉴 라이즈,LPI 모던,18/05식(19년형),136092,LPG(일반인 구입),1320,sonata
5000,YF 쏘나타,Y20 그랜드,11/10식(12년형),180854,가솔린,390,sonata
5001,쏘나타 더 브릴리언트,LPI 모던(장애인용),12/10식(13년형),136579,LPG(일반인 구입),790,sonata
5002,쏘나타 뉴 라이즈,LPI 모던,17/06식(18년형),51910,LPG(일반인 구입),1680,sonata
5003,LF 쏘나타,LPI 스마트,15/01식,205572,LPG(일반인 구입),690,sonata
5004,쏘나타 뉴 라이즈,LPI 스타일,17/12식(18년형),121381,LPG(일반인 구입),1190,sonata
5005,쏘나타 더 브릴리언트,LPI 스타일,12/09식(13년형),182703,LPG(일반인 구입),340,sonata
5006,LF 쏘나타,2.0 스마트,14/09식(15년형),121000,가솔린,1090,sonata
5007,쏘나타 (DN8),2.0 LPG(렌터카용) 스마트,20/07식(21년형),51674,LPG(일반인 구입),2250,sonata
5008,쏘나타 (DN8),2.0 프리미엄,20/04식,18643,가솔린,2400,sonata
5009,쏘나타 뉴 라이즈,2.0 스마트,17/10식(18년형),98004,가솔린,1200,sonata
5010,쏘나타 뉴 라이즈,LPI 모던,18/06식(19년형),120000,LPG(일반인 구입),1399,sonata
5011,NF 쏘나타 트랜스폼,LPG N20 프리미어,08/04식,228412,LPG(일반인 구입),299,sonata
5012,LF 쏘나타,2.0 스타일,16/03식,121283,가솔린,990,sonata
5013,쏘나타 (DN8),2.0 모던,21/08식(22년형),13091,가솔린,2550,sonata
5014,YF 쏘나타,LPI 럭셔리,12/07식,181669,LPG(일반인 구입),460,sonata
5015,쏘나타 뉴 라이즈,2.0 모던,18/03식,75492,가솔린,175,sonata
5016,LF 쏘나타,2.0 케어플러스,17/03식,82466,가솔린,1590,sonata
5017,YF 쏘나타,Y20 탑 최고급형,10/04식,133500,가솔린,580,sonata
5018,NF 쏘나타,LPG N20 디럭스 기본형,06/03식,120000,LPG(일반인 구입),299,sonata
5019,쏘나타 하이브리드,2.0 프리미엄,11/11식(12년형),260000,가솔린+전기,529,sonata
5020,쏘나타 하이브리드,2.0 스마트,12/11식,190757,가솔린+전기,650,sonata
5021,쏘나타 뉴 라이즈,2.0 프리미엄 스페셜,19/01식,98074,가솔린,1699,sonata
5022,쏘나타 (DN8),2.0 인스퍼레이션,21/03식,29610,가솔린,2850,sonata
5023,쏘나타 뉴 라이즈,LPI 스타일,19/03식,46699,LPG(일반인 구입),1399,sonata
5024,쏘나타 (DN8),2.0 인스퍼레이션,21/03식,31343,가솔린,2750,sonata
5026,쏘나타 (DN8),2.0 인스퍼레이션,21/03식,29610,가솔린,2850,sonata
5027,쏘나타 뉴 라이즈,2.0 프리미엄 스페셜,19/01식,98074,가솔린,1699,sonata
5028,쏘나타 뉴 라이즈,LPI 스타일,19/03식,46699,LPG(일반인 구입),1399,sonata
5029,쏘나타 (DN8),2.0 인스퍼레이션,21/03식,31343,가솔린,2750,sonata
5030,쏘나타 뉴 라이즈,LPI 모던,18/03식(19년형),109923,LPG(일반인 구입),1299,sonata
5031,YF 쏘나타,Y20 프리미어,10/11식(11년형),94778,가솔린,599,sonata
5032,쏘나타 뉴 라이즈,2.0 모던,17/12식(18년형),96200,가솔린,1530,sonata
5033,YF 쏘나타,Y20 프리미어 최고급형,09/11식(10년형),181449,가솔린,400,sonata
5034,LF 쏘나타,2.0 스타일 스페셜,16/11식(17년형),179000,가솔린,730,sonata
5035,NF 쏘나타,N20 엘레강스 스페셜 기본형,05/05식,127722,가솔린,280,sonata
5036,쏘나타 더 브릴리언트,LPI 스마트,13/01식,135662,LPG(일반인 구입),669,sonata
5037,YF 쏘나타,Y20 프라임 최고급형,10/01식,75181,가솔린,550,sonata
5038,LF 쏘나타,LPI 프리미엄 스페셜,15/07식,57059,LPG(일반인 구입),1450,sonata
5039,YF 쏘나타,LPI 디럭스,10/04식,250000,LPG(일반인 구입),380,sonata
5040,쏘나타 뉴 라이즈,2.0 모던,17/11식(18년형),46000,가솔린,1870,sonata
5041,쏘나타 뉴 라이즈,LPI 스타일,18/06식(19년형),81535,LPG(일반인 구입),1290,sonata
5042,LF 쏘나타,2.0 스타일,15/02식,45192,가솔린,1260,sonata
5043,YF 쏘나타,Y20 로얄,11/04식,103880,가솔린,650,sonata
5044,YF 쏘나타,Y20 프리미어,10/04식,173367,가솔린,420,sonata
5045,LF 쏘나타,LPI 모던,15/03식,144927,LPG(일반인 구입),890,sonata
5046,NF 쏘나타 트랜스폼,LPG N20 럭셔리,09/04식,190000,LPG(일반인 구입),280,sonata
5047,LF 쏘나타,LPI 모던,15/03식,56574,LPG(일반인 구입),1440,sonata
5048,LF 쏘나타,2.0 스마트,15/10식(16년형),63113,가솔린,1500,sonata
5049,쏘나타 뉴 라이즈,2.0 모던,17/08식(18년형),106927,가솔린,1490,sonata
5050,NF 쏘나타 트랜스폼,N20 엘레강스 스페셜 고급형,08/03식,144317,가솔린,390,sonata
5051,쏘나타 (DN8),1.6 터보 프리미엄 패밀리,20/02식,23570,가솔린,2490,sonata
5052,NF 쏘나타 트랜스폼,디젤(VGT) N20 엘레강스 스페셜 최고급형,08/03식,279000,디젤,700,sonata
5053,LF 쏘나타,LPI 모던,16/07식,66074,LPG(일반인 구입),1130,sonata
5054,YF 쏘나타,LPI 프리미어(장애인용),11/07식,90126,LPG(일반인 구입),600,sonata
5055,쏘나타 뉴 라이즈,LPI 스타일,17/07식(18년형),193114,LPG(일반인 구입),950,sonata
5056,쏘나타 뉴 라이즈,LPI 스타일,17/09식(18년형),162943,LPG(일반인 구입),900,sonata
5057,쏘나타 뉴 라이즈,2.0 익스트림 셀렉션,19/03식,75000,가솔린,1949,sonata
5058,쏘나타 더 브릴리언트,LPI 모던(장애인용),14/01식,176205,LPG(일반인 구입),719,sonata
5059,YF 쏘나타,LPI 프리미어,10/01식,133504,LPG(일반인 구입),550,sonata
5060,쏘나타 뉴 라이즈,LPI 스타일,19/01식,126284,LPG(일반인 구입),1260,sonata
5061,쏘나타 뉴 라이즈,LPI 스타일,19/01식,126284,LPG(일반인 구입),1260,sonata
5062,LF 쏘나타,LPI 스마트,17/05식,110298,LPG(일반인 구입),1050,sonata
5063,LF 쏘나타 하이브리드,2.0 HEV 모던,15/07식(16년형),116527,가솔린+전기,1440,sonata
5064,LF 쏘나타,LPI 모던,16/01식,150692,LPG(일반인 구입),980,sonata
5065,쏘나타 하이브리드 (DN8),프리미엄 패밀리,20/02식,32017,가솔린+전기,2900,sonata
5066,YF 쏘나타,F24 GDI 최고급형,10/03식,116343,가솔린,699,sonata
5067,쏘나타 뉴 라이즈,1.7 디젤 스마트,18/02식,39515,디젤,1650,sonata
5068,YF 쏘나타,F24 GDI 최고급형,10/10식,120000,가솔린,630,sonata
5069,NF 쏘나타 트랜스폼,LPG N20 디럭스,08/11식(09년형),219000,LPG(일반인 구입),200,sonata
5070,YF 쏘나타,Y20 프리미어 최고급형,10/04식,115334,가솔린,490,sonata
5071,NF 쏘나타,N20 엘레강스 스페셜 기본형,07/04식,177959,가솔린,250,sonata
5072,LF 쏘나타,2.0 스마트,16/05식(17년형),125372,가솔린,1220,sonata
5073,NF 쏘나타,LPG N20 럭셔리 고급형,07/08식(08년형),262854,LPG(일반인 구입),260,sonata
5074,쏘나타 (DN8),1.6 터보 인스퍼레이션,21/04식,8635,가솔린,3250,sonata
5075,쏘나타 III,2.0 GLS,97/07식,79554,가솔린,290,sonata
5076,쏘나타 뉴 라이즈,LPI 스타일,18/11식(19년형),157582,LPG(일반인 구입),870,sonata
5077,쏘나타 뉴 라이즈,LPI 스타일,19/02식,153700,LPG(일반인 구입),1080,sonata
5078,LF 쏘나타,2.0 스마트 스페셜,16/10식(17년형),75114,가솔린,1150,sonata
5079,쏘나타 더 브릴리언트,CVVL 프리미엄,13/08식(14년형),126782,가솔린,850,sonata
5080,LF 쏘나타 하이브리드,2.0 HEV 프리미엄,15/03식,120825,가솔린+전기,1630,sonata
5081,YF 쏘나타,CVVL 프라임,12/06식,77782,가솔린,750,sonata
5082,YF 쏘나타,LPI 프리미어(장애인용),12/02식,84332,LPG(일반인 구입),790,sonata
5083,쏘나타 (DN8),2.0 프리미엄 패밀리,20/02식,60171,가솔린,2290,sonata
5084,쏘나타 뉴 라이즈,LPI 스타일,17/11식(18년형),42573,LPG(일반인 구입),1390,sonata
5085,NF 쏘나타,N20 프리미어 고급형,07/02식,129919,가솔린,350,sonata
5086,쏘나타 하이브리드,2.0 모던,13/02식(14년형),165000,가솔린+전기,748,sonata
5087,쏘나타 (DN8),1.6 터보 인스퍼레이션,20/01식,19256,가솔린,3050,sonata
5088,쏘나타 하이브리드,2.0 프리미어,12/08식,126000,가솔린+전기,689,sonata
5089,LF 쏘나타,LPI 모던(장애인용),14/05식(15년형),119188,LPG(일반인 구입),1250,sonata
5090,LF 쏘나타,LPI 프리미엄 스페셜,16/02식,50094,LPG(일반인 구입),1740,sonata
5091,NF 쏘나타 트랜스폼,LPG N20 럭셔리,09/08식(10년형),183088,LPG(일반인 구입),330,sonata
5092,YF 쏘나타,Y20 로얄,11/07식(12년형),213122,가솔린,460,sonata
5093,YF 쏘나타,LPI 프리미어(장애인용),11/06식,238783,LPG(일반인 구입),450,sonata
5094,쏘나타 뉴 라이즈,LPI 스타일,18/03식(19년형),52385,LPG(일반인 구입),1650,sonata
5095,LF 쏘나타,LPI 스마트,15/03식,80000,LPG(일반인 구입),1080,sonata
5096,LF 쏘나타,LPI 스마트,16/04식(17년형),88566,LPG(일반인 구입),1140,sonata
5097,쏘나타 (DN8),1.6 터보 인스퍼레이션,20/06식(21년형),25000,가솔린,2950,sonata
5098,쏘나타 하이브리드 (DN8),프리미엄 밀레니얼,20/02식,54016,가솔린+전기,2730,sonata
5100,쏘나타 뉴 라이즈,2.0 스타일,17/06식(18년형),15912,가솔린,1589,sonata
5101,YF 쏘나타,Y20 프리미어 고급형,09/09식(10년형),230000,가솔린,430,sonata
5102,LF 쏘나타,2.0 스마트,14/12식(15년형),123218,가솔린,1099,sonata
5103,LF 쏘나타,2.0 스마트,14/12식(15년형),158000,가솔린,999,sonata
5104,LF 쏘나타,2.0 스마트,14/07식(15년형),87500,가솔린,1430,sonata
5105,쏘나타 (DN8),2.0 프리미엄,19/05식(20년형),36668,가솔린,2220,sonata
5106,쏘나타 뉴 라이즈,2.0 스마트 스페셜,18/11식(19년형),134893,가솔린,1180,sonata
5108,YF 쏘나타,Y20 월드컵 스페셜 에디션,10/06식,149958,가솔린,400,sonata
5109,YF 쏘나타,LPI 프리미어(장애인용),11/01식,263934,LPG(일반인 구입),490,sonata
5110,NF 쏘나타,N20 기본형,05/04식,46060,가솔린,340,sonata
5111,YF 쏘나타,Y20 프라임 고급형,09/11식(10년형),110100,가솔린,490,sonata
5112,쏘나타 뉴 라이즈,LPI 스타일,18/12식(19년형),28272,LPG(일반인 구입),1639,sonata
5113,LF 쏘나타,LPI 스마트,17/01식,52283,LPG(일반인 구입),1400,sonata
5114,LF 쏘나타,2.0 스마트,16/02식,140000,가솔린,950,sonata
5115,쏘나타 더 브릴리언트,LPI 모던(장애인용),12/09식(13년형),153000,LPG(일반인 구입),670,sonata
5116,쏘나타 하이브리드 (DN8),프리미엄,20/11식(21년형),32497,가솔린+전기,2690,sonata
5117,쏘나타 더 브릴리언트,CVVL 모던,12/10식(13년형),147798,가솔린,630,sonata
5118,NF 쏘나타 트랜스폼,LPG N20 프리미어,08/12식(09년형),151933,LPG(일반인 구입),480,sonata
5119,쏘나타 더 브릴리언트,CVVL 스마트,12/08식(13년형),165499,가솔린,660,sonata
5120,LF 쏘나타,2.0 스마트,16/01식,111898,가솔린,1350,sonata
5121,YF 쏘나타,Y20 프리미어 고급형,10/03식,163659,가솔린,550,sonata
5122,쏘나타 (DN8),2.0 LPG 스마트,19/04식(20년형),104353,LPG(일반인 구입),1740,sonata
5123,NF 쏘나타,LPG N20 (장애인용) 기본형,06/11식(07년형),208936,LPG(일반인 구입),170,sonata
5124,쏘나타 (DN8),2.0 LPG(렌터카용) 스타일,20/09식(21년형),107369,LPG(일반인 구입),1649,sonata
5125,쏘나타 (DN8),2.0 LPG(렌터카용) 스마트,20/07식(21년형),89881,LPG(일반인 구입),1849,sonata
5126,쏘나타 (DN8),2.0 LPG(렌터카용) 스마트,20/07식(21년형),94385,LPG(일반인 구입),1899,sonata
5127,쏘나타 뉴 라이즈,2.0 스마트,17/04식(18년형),101180,가솔린,1500,sonata
5128,쏘나타 하이브리드,2.0 모던,14/07식,119263,가솔린+전기,890,sonata
5129,LF 쏘나타,LPI 스마트,17/01식,182092,LPG(일반인 구입),890,sonata
5130,LF 쏘나타,LPI 프리미엄 스페셜,14/04식(15년형),169623,LPG(일반인 구입),1090,sonata
5131,YF 쏘나타,Y20 탑,11/04식,253851,가솔린,699,sonata
5132,YF 쏘나타,Y20 프라임 고급형,10/08식,71066,가솔린,580,sonata
5133,LF 쏘나타,2.0 스마트,17/03식,54617,가솔린,1490,sonata
5134,쏘나타 하이브리드,2.0 모던,13/06식(14년형),80218,가솔린+전기,1050,sonata
5135,쏘나타 (DN8),2.0 인스퍼레이션,20/06식,25723,가솔린,3050,sonata
5136,YF 쏘나타,Y20 프라임 최고급형,09/10식(10년형),108951,가솔린,499,sonata
5137,YF 쏘나타,F24 GDI 최고급형,10/04식,112758,가솔린,510,sonata
5138,LF 쏘나타,2.0 프리미엄,14/07식(15년형),68394,가솔린,1200,sonata
5139,쏘나타 뉴 라이즈,2.0 스타일,18/03식,33250,가솔린,1259,sonata
5140,쏘나타 더 브릴리언트,CVVL 스타일,13/01식,307185,가솔린,280,sonata
5141,쏘나타 더 브릴리언트,LPI 스타일,13/03식,221000,LPG(일반인 구입),389,sonata
5142,LF 쏘나타,2.0 스마트,15/06식,46000,가솔린,1470,sonata
5143,NF 쏘나타 트랜스폼,N20 트랜스폼 기본형,07/08식,104013,가솔린,320,sonata
5144,쏘나타 (DN8),2.0 프리미엄 플러스,21/11식(22년형),5706,가솔린,2640,sonata
5145,쏘나타 더 브릴리언트,CVVL 스마트,13/10식(14년형),76889,가솔린,980,sonata
5146,YF 쏘나타,LPI 럭셔리,10/05식,157211,LPG(일반인 구입),483,sonata
5147,NF 쏘나타,LPG N20 렌터카 개인형,05/10식(06년형),170164,LPG(일반인 구입),239,sonata
5148,YF 쏘나타,Y20 프리미어 고급형,10/04식,101332,가솔린,650,sonata
5149,쏘나타 뉴 라이즈,LPI 스타일,18/10식(19년형),120000,LPG(일반인 구입),1200,sonata
5150,YF 쏘나타,Y20 프리미어 최고급형,10/11식,159000,가솔린,470,sonata
5151,LF 쏘나타 하이브리드,2.0 HEV 모던 스페셜,17/04식,63000,가솔린+전기,1890,sonata
5152,LF 쏘나타,2.0 스마트,14/04식(15년형),123337,가솔린,1050,sonata
5153,LF 쏘나타,2.0 스마트,14/04식(15년형),123337,가솔린,1050,sonata
5154,LF 쏘나타,2.0 스마트,15/11식(16년형),135244,가솔린,1020,sonata
5155,LF 쏘나타,LPI 프리미엄 스페셜,15/01식,173958,LPG(일반인 구입),940,sonata
5156,쏘나타 하이브리드 (DN8),프리미엄,20/12식(21년형),34762,가솔린+전기,2850,sonata
5157,NF 쏘나타 트랜스폼,N20 스마트 블랙팩,09/08식(10년형),60942,가솔린,550,sonata
5158,YF 쏘나타,LPI 프리미어(장애인용),10/02식,192970,LPG(일반인 구입),420,sonata
5159,YF 쏘나타,CVVL 프리미어,10/03식,135222,가솔린,490,sonata
5160,쏘나타 (DN8),2.0 LPG 스마트,19/05식(20년형),60024,LPG(일반인 구입),1930,sonata
5161,쏘나타 뉴 라이즈,LPI 스타일,18/01식,60000,LPG(일반인 구입),1390,sonata
5162,LF 쏘나타,LPI 프리미엄,14/10식(15년형),164648,LPG(일반인 구입),799,sonata
5163,LF 쏘나타,1.7 디젤 스마트,15/11식(16년형),56761,디젤,1350,sonata
5165,쏘나타 하이브리드 (DN8),인스퍼레이션,19/08식(20년형),14042,가솔린+전기,3120,sonata
5166,NF 쏘나타,LPG N20 럭셔리 고급형,07/08식(08년형),190000,LPG(일반인 구입),230,sonata
5167,NF 쏘나타 트랜스폼,N20 트랜스폼 기본형,08/08식(09년형),174256,가솔린,210,sonata
5168,쏘나타 (DN8),2.0 프리미엄 패밀리,20/04식,35724,가솔린,51,sonata
5169,NF 쏘나타 트랜스폼,N20 럭셔리,09/02식,62000,가솔린,450,sonata
5170,NF 쏘나타 트랜스폼,N20 트랜스폼 기본형,09/07식(10년형),91000,가솔린,480,sonata
5171,쏘나타 하이브리드,2.0 프리미어,12/12식(13년형),157721,가솔린+전기,670,sonata
5172,YF 쏘나타,Y20 탑 최고급형,10/04식,230218,가솔린,540,sonata
5173,쏘나타 뉴 라이즈,2.0 터보 익스클루시브,19/01식,58937,가솔린,2230,sonata
5174,LF 쏘나타,LPI 프리미엄 스페셜,14/07식(15년형),136353,LPG(일반인 구입),1030,sonata
5175,쏘나타 뉴 라이즈,2.0 스마트,17/05식(18년형),57118,가솔린,1680,sonata
5176,쏘나타 뉴 라이즈,LPI 프리미엄,17/05식(18년형),55428,LPG(일반인 구입),1750,sonata
5177,쏘나타 (DN8),2.0 LPG(장애인용) 프리미엄,19/11식(20년형),29507,LPG(일반인 구입),2320,sonata
5178,쏘나타 뉴 라이즈 하이브리드,스마트,19/02식,49200,가솔린+전기,1680,sonata
5179,쏘나타 하이브리드,2.0 프리미엄,14/11식(15년형),104990,가솔린+전기,1230,sonata
5180,쏘나타 하이브리드,2.0 프리미엄,14/11식(15년형),104990,가솔린+전기,1230,sonata
5181,쏘나타 뉴 라이즈,LPI 스타일,19/02식,133000,LPG(일반인 구입),1190,sonata
5182,LF 쏘나타,LPI 프리미엄 스페셜,15/06식,88481,LPG(일반인 구입),1350,sonata
