,model,option,year,odometer,fuel,price,car
265,싼타페 TM,디젤 2.0 2WD 프레스티지,18/09식(19년형),86108,디젤,2690,santafe
266,싼타페 CM,2WD(2.0VGT) 스타일팩,09/06식,73706,디젤,680,santafe
267,싼타페 TM,디젤 2.0 2WD 프레스티지,20/04식,48239,디젤,3090,santafe
268,싼타페 CM,2WD(2.0 e-VGT) MLX 럭셔리,10/07식,119397,디젤,680,santafe
269,싼타페 TM,디젤 2.2 4WD 인스퍼레이션,18/07식(19년형),82086,디젤,3100,santafe
270,싼타페 TM,디젤 2.2 4WD 인스퍼레이션,18/12식(19년형),68227,디젤,2970,santafe
271,싼타페 TM,디젤 2.0 2WD 익스클루시브,19/01식,73352,디젤,2550,santafe
272,싼타페 TM,디젤 2.2 4WD 인스퍼레이션,18/10식(19년형),47482,디젤,3299,santafe
273,싼타페 더 프라임,디젤 2.2 4WD 익스클루시브 스페셜,15/10식(16년형),177325,디젤,1630,santafe
274,싼타페 CM,2WD(2.0 e-VGT) MLX 럭셔리,12/03식,155867,디젤,880,santafe
275,싼타페 DM,디젤(e-VGT) 2.2 4WD 프리미엄,12/08식(13년형),124573,디젤,1250,santafe
276,싼타페 DM,디젤(e-VGT) 2.0 2WD 익스클루시브,13/01식,154604,디젤,1350,santafe
277,싼타페 DM,디젤(e-VGT) 2.0 2WD 익스클루시브,14/10식(15년형),57340,디젤,1690,santafe
278,싼타페 더 프라임,디젤 2.0 2WD 프리미엄,16/01식,130064,디젤,1399,santafe
279,싼타페 CM,2WD(2.0 e-VGT) MLX 럭셔리,10/06식,205462,디젤,500,santafe
280,싼타페 더 프라임,디젤 2.0 2WD 밸류 플러스,17/06식(18년형),90764,디젤,1900,santafe
281,싼타페 TM,가솔린 2.0T 2WD 익스클루시브 스페셜,18/05식(19년형),42993,가솔린,2900,santafe
282,싼타페 더 프라임,디젤 2.0 2WD 1 밀리언,17/05식(18년형),92303,디젤,2060,santafe
283,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,13/09식(14년형),192716,디젤,1130,santafe
284,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,13/04식,59495,디젤,1499,santafe
285,싼타페 더 프라임,디젤 2.2 4WD 1 밀리언 얼티밋,17/04식(18년형),90895,디젤,2320,santafe
286,싼타페 TM,디젤 2.0 2WD 익스클루시브 스페셜,18/07식(19년형),81792,디젤,2535,santafe
287,싼타페 DM,디젤(e-VGT) 2.0 4WD 모던,14/06식(15년형),119884,디젤,1390,santafe
288,싼타페 더 프라임,디젤 2.0 2WD 프리미엄,17/04식(18년형),86988,디젤,1840,santafe
289,싼타페 DM,디젤(e-VGT) 2.2 2WD 프리미엄,14/05식(15년형),46235,디젤,1770,santafe
290,싼타페 TM,디젤 2.0 2WD 모던,18/07식(19년형),99315,디젤,2070,santafe
291,싼타페 TM,디젤 2.0 2WD 인스퍼레이션,19/07식(20년형),64785,디젤,2730,santafe
292,싼타페 TM,디젤 2.0 2WD 익스클루시브 스페셜,18/05식(19년형),36300,디젤,2180,santafe
293,싼타페 TM,가솔린 2.0T 2WD 익스클루시브,20/06식,14419,가솔린,2930,santafe
294,싼타페 DM,디젤(e-VGT) 2.0 2WD 익스클루시브,12/07식(13년형),101729,디젤,1530,santafe
296,싼타페 더 프라임,디젤 2.0 2WD 익스클루시브 스페셜,16/12식(17년형),115792,디젤,1850,santafe
297,싼타페 TM,디젤 2.0 2WD 프레스티지,18/07식(19년형),53905,디젤,2730,santafe
298,싼타페 더 프라임,디젤 2.2 4WD 익스클루시브 스페셜,16/07식(17년형),103179,디젤,2090,santafe
299,싼타페 더 프라임,디젤 2.0 2WD 프리미엄,16/05식,78664,디젤,2150,santafe
300,싼타페 TM,디젤 2.0 2WD 프레스티지,18/09식(19년형),86108,디젤,2690,santafe
301,싼타페 TM,가솔린 2.0T 2WD 프레스티지,19/09식(20년형),20103,가솔린,3030,santafe
302,싼타페 TM,디젤 2.2 4WD 인스퍼레이션,18/10식(19년형),47482,디젤,3299,santafe
303,싼타페 CM,2WD(2.0VGT) 스타일팩,08/03식,166700,디젤,490,santafe
304,싼타페 더 프라임,디젤 2.0 2WD 익스클루시브 스페셜,15/07식(16년형),133288,디젤,1760,santafe
305,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,12/08식(13년형),119730,디젤,1290,santafe
306,더 뉴 싼타페,가솔린 2.5T 2WD 캘리그래피,20/11식(21년형),24704,가솔린,3750,santafe
307,싼타페 더 프라임,디젤 2.2 4WD 프리미엄,16/03식,95484,디젤,1749,santafe
308,싼타페 DM,디젤(e-VGT) 2.0 2WD 익스클루시브,15/06식(16년형),168445,디젤,1390,santafe
309,싼타페 DM,디젤(e-VGT) 2.0 4WD 익스클루시브 스페셜,14/10식(15년형),152652,디젤,1350,santafe
310,싼타페 TM,디젤 2.2 4WD 프레스티지,18/04식(19년형),47379,디젤,2850,santafe
311,싼타페 더 프라임,디젤 2.2 2WD 익스클루시브,15/06식(16년형),140000,디젤,1590,santafe
313,싼타페 TM,가솔린 2.0T 2WD 익스클루시브,19/08식(20년형),43187,가솔린,2850,santafe
314,싼타페 CM,2WD(2.0 e-VGT) SLX 프리미엄,09/08식(10년형),155426,디젤,830,santafe
315,싼타페 TM,디젤 2.0 2WD 모던,18/07식(19년형),99315,디젤,2070,santafe
316,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,15/01식,158588,디젤,1290,santafe
317,싼타페 TM,디젤 2.0 2WD 프레스티지,18/07식(19년형),53905,디젤,2730,santafe
318,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,14/09식(15년형),164370,디젤,1430,santafe
319,싼타페 TM,디젤 2.2 2WD 프레스티지,18/04식(19년형),32358,디젤,2900,santafe
320,싼타페 DM,디젤(e-VGT) 2.0 4WD 익스클루시브 스페셜,14/09식(15년형),103926,디젤,1530,santafe
321,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,13/02식,114790,디젤,1290,santafe
322,싼타페 더 프라임,디젤 2.0 2WD 프리미엄,16/09식,87037,디젤,1750,santafe
323,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,14/12식(15년형),113641,디젤,1400,santafe
324,싼타페 TM,디젤 2.0 2WD 익스클루시브,18/03식(19년형),44248,디젤,2880,santafe
325,싼타페 TM,디젤 2.2 4WD 프레스티지,18/05식(19년형),74568,디젤,2750,santafe
326,싼타페 TM,디젤 2.0 2WD 프리미엄,18/08식(19년형),41960,디젤,2570,santafe
327,싼타페 더 프라임,디젤 2.0 2WD 익스클루시브,15/07식(16년형),81277,디젤,1749,santafe
328,싼타페 TM,가솔린 2.0T 2WD 익스클루시브,20/06식,14419,가솔린,2930,santafe
329,싼타페 TM,디젤 2.0 2WD 프리미엄,18/06식(19년형),93217,디젤,2120,santafe
330,싼타페 CM,2WD(2.0 e-VGT) MLX 럭셔리,10/09식(11년형),209815,디젤,590,santafe
331,싼타페 TM,가솔린 2.0T 2WD 프리미엄,20/04식,36843,가솔린,2579,santafe
332,싼타페 더 프라임,디젤 2.2 4WD 프리미엄,16/03식,95484,디젤,1749,santafe
333,더 뉴 싼타페,HEV 1.6 2WD 캘리그래피,21/07식(22년형),10866,가솔린+전기,4680,santafe
334,싼타페 DM,디젤(e-VGT) 2.0 2WD 익스클루시브,13/10식(14년형),120950,디젤,1390,santafe
335,싼타페 TM,디젤 2.2 4WD 프레스티지,18/04식(19년형),47379,디젤,2850,santafe
336,싼타페 DM,디젤(e-VGT) 2.0 2WD 모던,13/05식,161759,디젤,1250,santafe
337,싼타페 더 프라임,디젤 2.0 2WD 프리미엄,16/09식,56805,디젤,2060,santafe
338,싼타페 더 프라임,디젤 2.0 2WD 익스클루시브,16/08식,86923,디젤,2050,santafe
339,싼타페 더 프라임,디젤 2.0 2WD 프리미엄,16/07식,74556,디젤,2050,santafe
340,싼타페 더 프라임,디젤 2.0 2WD 익스클루시브,15/11식(16년형),134732,디젤,1530,santafe
341,싼타페 DM,디젤(e-VGT) 2.0 4WD 프리미엄,13/10식(14년형),98105,디젤,1450,santafe
342,싼타페 TM,가솔린 2.0T 2WD 익스클루시브,19/08식(20년형),43187,가솔린,2850,santafe
343,싼타페 더 프라임,디젤 2.0 2WD 익스클루시브,15/07식(16년형),81277,디젤,1749,santafe
344,싼타페 DM,디젤(e-VGT) 2.0 2WD 익스클루시브 스페셜,15/06식,94444,디젤,1780,santafe
345,싼타페 더 프라임,디젤 2.0 2WD 익스클루시브,16/10식(17년형),91844,디젤,1930,santafe
346,싼타페 TM,디젤 2.0 2WD 익스클루시브,18/06식(19년형),73577,디젤,2560,santafe
347,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,14/12식(15년형),113641,디젤,1400,santafe
348,싼타페 TM,디젤 2.2 2WD 익스클루시브,18/08식(19년형),46540,디젤,2690,santafe
349,싼타페 TM,디젤 2.2 2WD 인스퍼레이션,20/05식,38006,디젤,3460,santafe
350,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,12/07식(13년형),178186,디젤,1050,santafe
351,싼타페 CM,2WD(2.0 e-VGT) MLX 프리미어,09/12식(10년형),143698,디젤,680,santafe
352,싼타페 DM,디젤(e-VGT) 2.0 2WD 익스클루시브,13/01식,141307,디젤,1390,santafe
353,싼타페 TM,디젤 2.2 2WD 프레스티지,18/04식(19년형),32358,디젤,2900,santafe
354,싼타페 DM,디젤(e-VGT) 2.2 4WD 프리미엄,15/02식,135594,디젤,1450,santafe
355,싼타페 TM,디젤 2.0 2WD 프리미엄,18/06식(19년형),93217,디젤,2120,santafe
356,싼타페 DM,디젤(e-VGT) 2.0 4WD 모던,13/11식(14년형),69992,디젤,1450,santafe
357,싼타페 TM,디젤 2.0 2WD 익스클루시브,18/10식(19년형),27388,디젤,2948,santafe
358,싼타페 TM,디젤 2.0 2WD 모던,18/05식(19년형),61800,디젤,2290,santafe
359,싼타페 TM,디젤 2.0 2WD 프리미엄,18/08식(19년형),41960,디젤,2570,santafe
360,싼타페 DM,디젤(e-VGT) 2.2 4WD 익스클루시브,13/09식(14년형),124953,디젤,1600,santafe
361,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,12/09식(13년형),116901,디젤,1200,santafe
362,싼타페 TM,디젤 2.0 2WD 프리미엄,18/09식(19년형),79898,디젤,2330,santafe
363,싼타페 TM,디젤 2.0 4WD 프레스티지,18/06식(19년형),69077,디젤,2630,santafe
364,싼타페 TM,디젤 2.0 4WD 프레스티지,18/07식(19년형),42512,디젤,2990,santafe
365,싼타페 더 프라임,디젤 2.0 2WD 익스클루시브,15/11식(16년형),134732,디젤,1530,santafe
366,싼타페 TM,가솔린 2.0T 2WD 인스퍼레이션,19/11식(20년형),17843,가솔린,3340,santafe
367,싼타페 TM,디젤 2.0 2WD 익스클루시브 스페셜,18/06식(19년형),34784,디젤,2870,santafe
368,싼타페 DM,디젤(e-VGT) 2.0 2WD 익스클루시브,12/07식(13년형),138167,디젤,1690,santafe
369,싼타페 더 프라임,디젤 2.2 4WD 프리미엄,15/12식(16년형),176797,디젤,1290,santafe
370,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,13/06식(14년형),139400,디젤,990,santafe
371,싼타페 TM,디젤 2.0 2WD 익스클루시브,20/05식,37555,디젤,2630,santafe
372,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,14/05식(15년형),194909,디젤,1000,santafe
373,싼타페 더 프라임,디젤 2.0 2WD 프리미엄,17/12식(18년형),92560,디젤,1870,santafe
374,싼타페 DM,디젤(e-VGT) 2.0 4WD 모던,13/11식(14년형),69992,디젤,1450,santafe
375,싼타페 TM,디젤 2.0 2WD 모던,18/06식(19년형),60588,디젤,2199,santafe
376,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,12/08식(13년형),139978,디젤,1250,santafe
377,싼타페 TM,디젤 2.0 2WD 익스클루시브 스페셜,18/05식(19년형),87828,디젤,2499,santafe
378,싼타페 CM,2WD(2.0 e-VGT) MLX 럭셔리,10/10식(11년형),223509,디젤,530,santafe
379,싼타페 TM,디젤 2.2 2WD 인스퍼레이션,20/05식,38006,디젤,3460,santafe
380,싼타페 TM,디젤 2.2 2WD 익스클루시브,18/08식(19년형),46540,디젤,2690,santafe
381,싼타페 더 프라임,디젤 2.0 2WD 모던,16/02식,122755,디젤,1790,santafe
382,싼타페 TM,디젤 2.0 2WD 프레스티지,19/02식,35917,디젤,2769,santafe
383,싼타페 더 프라임,디젤 2.0 2WD 익스클루시브,16/10식(17년형),91844,디젤,1930,santafe
384,싼타페 더 프라임,디젤 2.0 2WD 프리미엄,15/09식(16년형),163580,디젤,1430,santafe
385,싼타페 DM,디젤(e-VGT) 2.0 2WD 익스클루시브,15/05식,130252,디젤,1500,santafe
386,싼타페 TM,디젤 2.0 2WD 익스클루시브,18/06식(19년형),73577,디젤,2560,santafe
387,싼타페 더 프라임,디젤 2.0 2WD 프리미엄,15/07식(16년형),82760,디젤,1850,santafe
388,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,13/06식(14년형),85037,디젤,1450,santafe
389,싼타페 TM,디젤 2.2 2WD 프레스티지,18/08식(19년형),56857,디젤,2800,santafe
390,싼타페 더 프라임,디젤 2.0 2WD 익스클루시브,15/10식(16년형),62388,디젤,1950,santafe
391,싼타페 DM,디젤(e-VGT) 2.2 4WD 익스클루시브,13/09식(14년형),124953,디젤,1600,santafe
392,싼타페 더 프라임,디젤 2.0 2WD 모던,16/06식,55600,디젤,1699,santafe
393,싼타페 더 프라임,디젤 2.0 2WD 프리미엄,17/06식(18년형),83800,디젤,1900,santafe
394,싼타페 TM,디젤 2.0 4WD 프레스티지,18/06식(19년형),69077,디젤,2630,santafe
395,싼타페 TM,디젤 2.0 4WD 프레스티지,18/07식(19년형),42512,디젤,2990,santafe
396,싼타페 더 프라임,디젤 2.0 2WD 밸류 플러스,17/05식(18년형),72977,디젤,2110,santafe
397,싼타페 DM,디젤(e-VGT) 2.0 2WD 익스클루시브,13/01식,139012,디젤,1300,santafe
398,싼타페 CM,2WD(2.2VGT) MLX 고급형,09/03식,118188,디젤,570,santafe
400,싼타페 TM,가솔린 2.0T 2WD 프리미엄,18/06식(19년형),107878,가솔린,2100,santafe
401,싼타페 TM,디젤 2.0 2WD 프레스티지,18/12식(19년형),64492,디젤,2590,santafe
402,싼타페 CM,2WD(2.0VGT) MLX 고급형,09/09식(10년형),165500,디젤,500,santafe
403,싼타페 TM,디젤 2.0 2WD 모던,18/06식(19년형),60588,디젤,2199,santafe
404,싼타페 더 프라임,디젤 2.0 2WD 익스클루시브 스페셜,15/10식(16년형),106697,디젤,1810,santafe
405,싼타페 더 프라임,디젤 2.0 2WD 1 밀리언,16/10식(17년형),151989,디젤,1799,santafe
406,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,15/04식,126929,디젤,1340,santafe
407,싼타페 더 프라임,디젤 2.0 4WD 밸류 플러스,17/04식(18년형),65176,디젤,1890,santafe
408,싼타페 TM,디젤 2.2 2WD 프레스티지,18/02식(19년형),81696,디젤,2599,santafe
409,싼타페 더 프라임,디젤 2.0 4WD 1 밀리언,17/03식(18년형),85883,디젤,2390,santafe
410,싼타페 TM,디젤 2.0 2WD 익스클루시브 스페셜,18/05식(19년형),87828,디젤,2499,santafe
411,싼타페 DM,디젤(e-VGT) 2.0 2WD 익스클루시브 스페셜,15/05식,110344,디젤,1580,santafe
412,싼타페 TM,디젤 2.2 2WD 프레스티지,19/11식(20년형),29208,디젤,3050,santafe
413,싼타페 DM,디젤(e-VGT) 2.0 2WD 익스클루시브,15/05식,130252,디젤,1500,santafe
414,싼타페 TM,디젤 2.0 2WD 익스클루시브 스페셜,19/02식,63380,디젤,2600,santafe
415,싼타페 더 프라임,디젤 2.0 2WD 밸류 플러스,17/06식(18년형),73175,디젤,2200,santafe
416,싼타페 DM,디젤(e-VGT) 2.2 4WD 프리미엄,14/01식,116787,디젤,1390,santafe
417,싼타페 더 프라임,디젤 2.0 2WD 프리미엄,18/01식,74283,디젤,1950,santafe
418,싼타페 DM,디젤(e-VGT) 2.0 2WD 익스클루시브,14/05식(15년형),110625,디젤,9999,santafe
419,싼타페 더 프라임,디젤 2.0 2WD 프리미엄,17/12식(18년형),103477,디젤,1799,santafe
420,싼타페 CM,2WD(2.0VGT) MLX 고급형,12/01식,106129,디젤,890,santafe
421,싼타페 CM,4WD(2.2VGT) MLX 최고급형,09/01식,65589,디젤,730,santafe
422,싼타페 더 프라임,디젤 2.2 4WD 익스클루시브 스페셜,15/11식(16년형),95119,디젤,2040,santafe
423,싼타페 더 프라임,디젤 2.0 4WD 프리미엄,15/08식(16년형),106915,디젤,1770,santafe
424,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,15/01식,78331,디젤,1490,santafe
425,싼타페 더 프라임,디젤 2.0 2WD 모던,15/09식(16년형),45669,디젤,1850,santafe
426,싼타페 더 프라임,디젤 2.0 2WD 프리미엄,16/01식,80878,디젤,1730,santafe
427,싼타페 더 프라임,디젤 2.0 2WD 익스클루시브,16/06식,49978,디젤,2199,santafe
428,싼타페 TM,디젤 2.2 2WD 프레스티지,19/11식(20년형),29208,디젤,3050,santafe
429,싼타페 TM,디젤 2.0 2WD 익스클루시브 스페셜,19/02식,63380,디젤,2600,santafe
430,싼타페 더 프라임,디젤 2.0 2WD 익스클루시브 스페셜,15/10식(16년형),106697,디젤,1810,santafe
431,싼타페 CM,2WD(2.2VGT) MLX 고급형,08/06식,148537,디젤,470,santafe
432,싼타페 CM,2WD(2.0VGT) MLX 고급형,08/02식,79385,디젤,550,santafe
433,싼타페 더 프라임,디젤 2.0 4WD 익스클루시브,15/08식(16년형),178379,디젤,1320,santafe
434,싼타페 TM,디젤 2.0 2WD 프리미엄,18/12식(19년형),83353,디젤,2390,santafe
435,싼타페 DM,디젤(e-VGT) 2.2 2WD 익스클루시브,13/05식,60098,디젤,1499,santafe
436,싼타페 TM,디젤 2.0 2WD 프리미엄,18/04식(19년형),70859,디젤,2320,santafe
437,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,15/02식,141030,디젤,1299,santafe
438,싼타페 TM,디젤 2.0 4WD 프리미엄,18/12식(19년형),16900,디젤,2800,santafe
439,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,13/07식(14년형),186013,디젤,980,santafe
440,싼타페 TM,디젤 2.0 4WD 프레스티지,18/04식(19년형),69052,디젤,3090,santafe
441,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,12/06식(13년형),146976,디젤,1340,santafe
442,싼타페 DM,디젤(e-VGT) 2.0 2WD 익스클루시브,12/11식(13년형),130821,디젤,1299,santafe
443,싼타페 DM,디젤(e-VGT) 2.0 2WD 익스클루시브,14/05식(15년형),110625,디젤,9999,santafe
444,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,13/11식(14년형),128706,디젤,1450,santafe
445,싼타페 TM,디젤 2.0 2WD 프리미엄,18/12식(19년형),102203,디젤,1970,santafe
446,싼타페 DM,디젤(e-VGT) 2.0 2WD 모던,14/06식(15년형),57861,디젤,1660,santafe
448,싼타페 TM,디젤 2.2 4WD 프레스티지,18/04식(19년형),59436,디젤,9999,santafe
449,싼타페 더 프라임,디젤 2.0 2WD 프리미엄,18/04식,70060,디젤,1990,santafe
450,싼타페 TM,디젤 2.0 2WD 익스클루시브 스페셜,18/11식(19년형),62298,디젤,2680,santafe
451,싼타페 DM,디젤(e-VGT) 2.0 4WD 익스클루시브,14/09식(15년형),156321,디젤,1390,santafe
452,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,12/08식(13년형),97024,디젤,1290,santafe
453,싼타페 DM,디젤(e-VGT) 2.0 2WD 모던,14/12식(15년형),155056,디젤,1320,santafe
454,싼타페 DM,디젤(e-VGT) 2.0 2WD 스마트,13/06식(14년형),157901,디젤,1090,santafe
455,싼타페 더 프라임,디젤 2.0 2WD 프리미엄,16/01식,80878,디젤,1730,santafe
456,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,12/10식(13년형),75976,디젤,1280,santafe
457,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,15/01식,78331,디젤,1490,santafe
458,싼타페 CM,2WD(2.2VGT) MLX 고급형,08/03식,250005,디젤,340,santafe
459,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,12/10식(13년형),139146,디젤,1240,santafe
460,싼타페 더 프라임,디젤 2.0 2WD 모던,15/09식(16년형),45669,디젤,1850,santafe
461,싼타페 더 프라임,디젤 2.0 2WD 밸류 플러스,17/10식(18년형),55584,디젤,2160,santafe
462,싼타페 CM,2WD(2.2VGT) MLX 기본형,06/11식(07년형),145659,디젤,350,santafe
463,싼타페 더 프라임,디젤 2.0 2WD 익스클루시브,16/06식,49978,디젤,2199,santafe
464,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,13/04식,195020,디젤,1050,santafe
465,싼타페 TM,디젤 2.2 2WD 익스클루시브,19/02식,30269,디젤,2890,santafe
466,싼타페 TM,디젤 2.2 4WD 프레스티지,20/01식,62905,디젤,3210,santafe
467,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,13/11식(14년형),56413,디젤,1520,santafe
468,싼타페 TM,디젤 2.0 2WD 프리미엄,18/04식(19년형),70859,디젤,2320,santafe
469,싼타페 TM,디젤 2.0 2WD 프리미엄,18/12식(19년형),83353,디젤,2390,santafe
470,싼타페 CM,2WD(2.0 e-VGT) MLX 럭셔리,09/08식(10년형),175006,디젤,650,santafe
471,더 뉴 싼타페,디젤 2.2 2WD 프리미엄 초이스,21/01식,14574,디젤,3080,santafe
472,싼타페 TM,디젤 2.0 2WD 프레스티지,18/06식(19년형),24104,디젤,3130,santafe
473,싼타페 DM,디젤(e-VGT) 2.2 4WD 익스클루시브,14/02식(15년형),200925,디젤,1100,santafe
474,싼타페 더 프라임,디젤 2.2 4WD 익스클루시브,16/03식,52399,디젤,2149,santafe
475,싼타페 DM,디젤(e-VGT) 2.0 4WD 익스클루시브,14/03식(15년형),111495,디젤,1500,santafe
476,싼타페 더 프라임,디젤 2.2 4WD 익스클루시브 스페셜,16/01식,118109,디젤,1999,santafe
